City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
547,Campbell River,CA,2020-08-23 17:22:32,50.02,-125.24,60.8,72,75,11.41,broken clouds
548,Coos Bay,US,2020-08-23 17:22:33,43.37,-124.22,66.0,87,20,6.71,few clouds
549,Deputatskiy,RU,2020-08-23 17:22:33,69.3,139.9,31.05,99,100,3.29,overcast clouds
550,Baherden,TM,2020-08-23 17:19:55,38.44,57.43,86.5,30,8,12.08,clear sky
551,Ulaangom,MN,2020-08-23 17:22:33,49.98,92.07,56.73,66,90,3.49,overcast clouds
552,Dothan,US,2020-08-23 17:21:53,31.22,-85.39,84.2,70,20,6.93,few clouds
553,San Juan,AR,2020-08-23 17:22:34,-31.54,-68.54,68.58,21,0,3.78,clear sky
554,Dukat,RU,2020-08-23 17:22:34,62.55,155.55,30.76,98,93,2.33,overcast clouds
555,Logan Lake,CA,2020-08-23 17:22:34,50.5,-120.8,60.8,55,90,3.36,overcast clouds
556,North Platte,US,2020-08-23 17:22:34,41.12,-100.77,89.01,48,1,5.82,clear sky
557,Boshan,CN,2020-08-23 17:22:35,36.48,117.83,84.0,75,56,10.98,broken clouds
558,Morondava,MG,2020-08-23 17:22:35,-20.28,44.28,73.63,86,0,9.71,clear sky
559,Nuevo Progreso,MX,2020-08-23 17:22:35,23.17,-97.95,90.0,55,0,1.99,clear sky
560,Keti Bandar,PK,2020-08-23 17:22:36,24.14,67.45,84.52,83,100,12.06,light rain
561,Lokomotivnyy,RU,2020-08-23 17:22:36,53.01,60.57,54.16,80,67,2.28,broken clouds
562,Ulladulla,AU,2020-08-23 17:19:43,-35.35,150.47,48.2,57,0,16.11,clear sky
563,Hearst,CA,2020-08-23 17:22:36,49.68,-83.67,61.81,62,82,6.11,broken clouds
564,Hami,CN,2020-08-23 17:22:36,42.8,93.45,82.74,20,80,6.89,broken clouds
565,Japura,ID,2020-08-23 17:22:37,-0.32,102.35,74.62,95,59,2.13,broken clouds
566,Nome,US,2020-08-23 17:14:27,64.5,-165.41,51.8,87,90,5.82,overcast clouds
567,Vila Do Maio,CV,2020-08-23 17:22:37,15.13,-23.22,84.2,74,75,11.41,broken clouds
568,Sao Joao Da Barra,BR,2020-08-23 17:22:37,-21.64,-41.05,75.2,50,75,11.41,broken clouds
569,Chaumont,FR,2020-08-23 17:22:38,48.12,5.13,72.0,43,10,5.01,clear sky
570,Padang,ID,2020-08-23 17:22:38,-0.95,100.35,79.5,71,95,4.05,overcast clouds
571,Novo Aripuana,BR,2020-08-23 17:19:38,-5.12,-60.38,101.25,22,0,2.82,clear sky
572,Nabire,ID,2020-08-23 17:20:17,-3.37,135.48,75.81,89,100,3.96,light rain
573,Hamilton,US,2020-08-23 17:18:03,39.18,-84.53,84.99,69,1,4.7,clear sky
574,Tabuk,PH,2020-08-23 17:22:39,17.42,121.44,74.98,82,100,3.15,overcast clouds
575,Itoman,JP,2020-08-23 17:20:10,26.12,127.67,82.4,88,75,29.97,shower rain
576,Aswan,EG,2020-08-23 17:22:39,24.09,32.91,93.43,18,0,6.58,clear sky
577,Sept-Iles,CA,2020-08-23 17:22:40,50.2,-66.38,62.6,55,75,8.05,broken clouds
578,Lichinga,MZ,2020-08-23 17:22:40,-13.31,35.24,60.8,72,75,8.05,smoke
579,Fairbanks,US,2020-08-23 17:22:40,64.84,-147.72,57.2,93,75,3.36,broken clouds
580,Zumarraga,PH,2020-08-23 17:22:40,11.64,124.84,79.57,83,56,4.61,broken clouds
581,Carazinho,BR,2020-08-23 17:22:40,-28.28,-52.79,61.29,71,0,11.63,clear sky
582,West Monroe,US,2020-08-23 17:22:41,32.52,-92.15,91.4,49,20,4.7,few clouds
583,Fujin,CN,2020-08-23 17:22:41,47.26,132.03,62.01,95,78,6.82,broken clouds
584,Ulaanbaatar,MN,2020-08-23 17:22:41,47.91,106.88,55.4,66,0,4.47,clear sky
585,Karsava,LV,2020-08-23 17:22:42,56.78,27.69,65.62,88,88,5.55,overcast clouds
586,Bowen,AU,2020-08-23 17:22:42,-20.02,148.23,55.99,87,27,2.24,scattered clouds
587,The Pas,CA,2020-08-23 17:22:42,53.83,-101.25,69.8,56,1,12.82,clear sky
588,Cap-Aux-Meules,CA,2020-08-23 17:22:42,47.38,-61.86,69.8,68,40,11.41,scattered clouds
589,Queimadas,BR,2020-08-23 17:22:43,-10.98,-39.63,87.24,38,58,12.8,broken clouds
590,Matara,LK,2020-08-23 17:20:10,5.95,80.54,78.82,87,12,5.68,few clouds
591,Hwange,ZW,2020-08-23 17:22:43,-18.37,26.5,69.57,34,47,5.17,scattered clouds
592,Ekhabi,RU,2020-08-23 17:22:43,53.51,142.97,46.67,96,0,2.08,clear sky
593,Pascagoula,US,2020-08-23 17:22:43,30.37,-88.56,87.8,66,40,6.93,scattered clouds
594,Sur,OM,2020-08-23 17:22:44,22.57,59.53,80.64,75,95,13.24,overcast clouds
595,Marsa Matruh,EG,2020-08-23 17:22:44,31.35,27.25,82.4,65,20,9.17,few clouds
596,Port-Gentil,GA,2020-08-23 17:22:44,-0.72,8.78,80.6,69,40,13.35,scattered clouds
597,Picton,AU,2020-08-23 17:22:44,-34.18,150.6,46.99,66,1,1.01,clear sky
598,Hun,LY,2020-08-23 17:22:45,29.13,15.95,92.53,21,0,8.75,clear sky
599,Chicama,PE,2020-08-23 17:22:45,-7.84,-79.15,73.92,48,38,9.55,scattered clouds
600,Maragheh,IR,2020-08-23 17:22:45,37.39,46.24,68.0,49,40,4.7,thunderstorm
601,Ottumwa,US,2020-08-23 17:22:45,41.02,-92.41,89.01,55,1,5.82,clear sky
602,Morant Bay,JM,2020-08-23 17:20:04,17.88,-76.41,89.01,74,75,6.93,broken clouds
603,Koratla,IN,2020-08-23 17:22:46,18.82,78.72,77.18,87,98,7.31,overcast clouds
604,Nha Trang,VN,2020-08-23 17:22:46,12.25,109.18,84.2,83,20,1.12,few clouds
605,Bouna,CI,2020-08-23 17:22:46,9.27,-3.0,85.68,56,83,7.76,broken clouds
606,Cockburn Town,TC,2020-08-23 17:22:47,21.46,-71.14,83.97,75,100,34.47,overcast clouds
607,Kristianstad,SE,2020-08-23 17:22:47,56.03,14.15,69.01,68,72,8.05,light rain
608,Otofuke,JP,2020-08-23 17:22:47,42.99,143.2,66.38,91,99,1.86,overcast clouds
609,Ocampo,MX,2020-08-23 17:22:47,21.65,-101.5,68.94,51,0,8.46,clear sky
610,Jiuquan,CN,2020-08-23 17:22:48,39.74,98.52,71.82,24,37,6.73,scattered clouds
611,Oranjestad,AW,2020-08-23 17:19:30,12.52,-70.03,89.6,62,20,14.99,few clouds
612,Alto Araguaia,BR,2020-08-23 17:22:48,-17.31,-53.22,89.89,27,34,4.54,scattered clouds
613,Catamarca,AR,2020-08-23 17:19:33,-28.47,-65.79,73.99,24,41,4.0,scattered clouds
614,Shirokiy,RU,2020-08-23 17:22:49,49.76,129.52,62.6,80,100,6.11,overcast clouds
615,Zhezkazgan,KZ,2020-08-23 17:22:49,47.8,67.71,64.4,68,90,11.18,light intensity shower rain
616,Hualmay,PE,2020-08-23 17:22:49,-11.1,-77.61,66.88,63,17,8.41,few clouds
617,Puerto Escondido,MX,2020-08-23 17:22:49,15.85,-97.07,82.4,65,90,6.93,overcast clouds
618,Cayenne,GF,2020-08-23 17:22:49,4.93,-52.33,75.2,83,2,10.29,light rain
619,Dondo,MZ,2020-08-23 17:22:50,-19.61,34.74,68.0,82,8,8.05,clear sky
620,Abrau-Dyurso,RU,2020-08-23 17:22:50,44.69,37.59,73.0,56,0,8.95,clear sky
621,Madoc,CA,2020-08-23 17:22:50,44.51,-77.47,89.01,34,34,3.69,scattered clouds
622,Soria,ES,2020-08-23 17:22:50,41.67,-2.67,73.99,40,52,11.01,broken clouds
623,Jijiga,ET,2020-08-23 17:22:51,9.35,42.8,64.76,73,93,13.4,overcast clouds
624,Kirkcudbright,GB,2020-08-23 17:22:51,54.84,-4.05,62.01,82,73,7.0,light rain
625,Fuerte Olimpo,PY,2020-08-23 17:22:51,-21.04,-57.87,78.1,44,33,7.34,scattered clouds
626,Akdepe,TM,2020-08-23 17:22:51,42.06,59.38,84.2,35,0,18.34,clear sky
627,Palmer,US,2020-08-23 17:22:52,42.16,-72.33,90.0,43,20,11.41,few clouds
628,Solnechnyy,RU,2020-08-23 17:22:52,50.72,136.63,57.33,91,97,1.21,overcast clouds
629,Male,MV,2020-08-23 17:22:52,4.17,73.51,84.2,83,75,5.82,broken clouds
630,Pastavy,BY,2020-08-23 17:22:52,55.12,26.83,65.5,88,100,6.22,overcast clouds
631,Sambava,MG,2020-08-23 17:19:57,-14.27,50.17,71.71,78,100,13.6,light rain
632,Bloemhof,ZA,2020-08-23 17:22:53,-27.65,25.61,56.12,41,0,4.81,clear sky
633,Chimbote,PE,2020-08-23 17:22:53,-9.09,-78.58,66.97,63,41,9.91,scattered clouds
634,Nyurba,RU,2020-08-23 17:22:53,63.28,118.33,41.18,78,0,3.67,clear sky
635,Jumla,NP,2020-08-23 17:22:53,29.27,82.18,63.1,71,80,0.63,broken clouds
636,Formosa,AR,2020-08-23 17:22:54,-26.18,-58.18,78.8,27,0,13.87,clear sky
637,Akwatia,GH,2020-08-23 17:22:54,6.04,-0.81,81.16,70,57,6.24,light rain
638,Yining,CN,2020-08-23 17:22:54,29.04,114.56,77.36,82,0,2.15,clear sky
639,Ndola,ZM,2020-08-23 17:22:54,-12.96,28.64,62.42,55,53,5.37,broken clouds
640,Haines Junction,CA,2020-08-23 17:22:55,60.75,-137.51,53.26,72,91,2.51,overcast clouds
641,Mana,GF,2020-08-23 17:22:55,5.66,-53.78,84.94,69,4,10.11,light rain
642,Honiara,SB,2020-08-23 17:22:55,-9.43,159.95,73.4,100,75,3.36,broken clouds
643,Grand-Santi,GF,2020-08-23 17:20:05,4.25,-54.38,97.21,36,23,2.95,few clouds
644,Aksarka,RU,2020-08-23 17:22:55,66.56,67.8,52.23,86,99,12.3,overcast clouds
645,Muroto,JP,2020-08-23 17:22:56,33.28,134.15,82.85,77,52,3.56,light rain
646,Saint Anthony,US,2020-08-23 17:20:33,45.02,-93.22,88.0,62,40,4.85,scattered clouds
647,Waterfoot,GB,2020-08-23 17:22:56,53.69,-2.25,61.0,85,91,4.0,light rain
648,Luba,GQ,2020-08-23 17:22:56,3.46,8.55,75.92,86,100,9.75,light rain
649,Arroyo,ES,2020-08-23 17:22:57,41.61,-4.8,82.0,21,85,2.24,overcast clouds
650,Ust-Kuyga,RU,2020-08-23 17:22:57,70.02,135.6,31.6,96,84,6.76,broken clouds
651,Talin,EE,2020-08-23 17:21:55,59.44,24.75,62.6,82,20,8.05,few clouds
652,Morgan City,US,2020-08-23 17:22:57,29.7,-91.21,89.6,66,40,10.29,scattered clouds
653,Newport,GB,2020-08-23 17:18:51,51.59,-3.0,64.0,73,97,1.01,overcast clouds
654,Mahanoro,MG,2020-08-23 17:22:58,-19.9,48.8,67.21,79,18,3.76,few clouds
655,Yichun,CN,2020-08-23 17:22:58,47.7,128.9,58.14,83,35,2.39,scattered clouds
656,Moron,AR,2020-08-23 17:19:42,-34.65,-58.62,64.99,45,0,11.41,clear sky
657,Grand Gaube,MU,2020-08-23 17:19:33,-20.01,57.66,72.0,69,18,7.0,few clouds
658,Petropavlovsk-Kamchatskiy,RU,2020-08-23 17:22:58,53.05,158.65,50.0,100,75,4.47,light intensity shower rain
659,Bontang,ID,2020-08-23 17:22:59,0.13,117.5,77.59,85,9,6.49,clear sky
660,Elmina,GH,2020-08-23 17:22:59,5.09,-1.35,76.59,82,34,12.44,scattered clouds
661,Havoysund,NO,2020-08-23 17:22:04,71.0,24.66,57.2,82,75,10.29,broken clouds
662,Rudbar,AF,2020-08-23 17:22:59,30.15,62.6,96.76,26,0,14.74,clear sky
663,Gazli,UZ,2020-08-23 17:22:59,40.13,63.45,91.45,11,67,14.74,broken clouds
664,Ankaran,SI,2020-08-23 17:23:00,45.58,13.74,82.4,51,75,9.98,broken clouds
